data/id,data/name,data/price,data/cpumark,data/thread,data/value,data/threadValue,data/tdp,data/powerPerf,data/date,data/socket,data/cat,data/speed,data/turbo,data/cores,data/logicals,data/rank,data/samples,data/href,data/output,data/family
2586,Intel Core i7-6700HQ @ 2.60GHz,$378.00*,"6,558","1,922",17.35,5.09,45,145.74,Aug 2015,FCBGA1440,Laptop,2600,3500,4,2,856,11855,Intel+Core+i7-6700HQ+%40+2.60GHz&amp;id=2586,true,
2565,Intel Core i7-6700K @ 4.00GHz,$324.99,"8,954","2,522",27.55,7.76,95,94.25,Jul 2015,LGA1151,Desktop,4000,4200,4,2,620,14155,Intel+Core+i7-6700K+%40+4.00GHz&amp;id=2565,true,
2614,Intel Core i7-6700T @ 2.80GHz,"$1,999.00*","7,273","2,110",3.64,1.06,35,207.79,Oct 2015,LGA 1151,Desktop,2800,3600,4,2,764,533,Intel+Core+i7-6700T+%40+2.80GHz&amp;id=2614,true,
2815,Intel Core i7-6700TE @ 2.40GHz,NA,"6,879","2,028",NA,NA,35,196.55,Jun 2016,LGA 1151,Desktop,2400,3400,4,2,819,25,Intel+Core+i7-6700TE+%40+2.40GHz&amp;id=2815,true,
2759,Intel Core i7-6770HQ @ 2.60GHz,$619.00*,"7,252","1,974",11.72,3.19,45,161.16,Apr 2016,FCBGA1440,Laptop,2600,3500,4,2,765,448,Intel+Core+i7-6770HQ+%40+2.60GHz&amp;id=2759,true,
2785,Intel Core i7-6800K @ 3.40GHz,$287.85,"10,586","2,266",36.78,7.87,140,75.61,May 2016,LGA2011-v3,Desktop,3400,3800,6,2,529,1558,Intel+Core+i7-6800K+%40+3.40GHz&amp;id=2785,true,
860,Intel Core i7-680UM @ 1.47GHz,NA,"1,046",773,NA,NA,18,58.11,Feb 2011,BGA1288,Laptop,1470,2530,2,2,2587,12,Intel+Core+i7-680UM+%40+1.47GHz&amp;id=860,true,
2819,Intel Core i7-6820EQ @ 2.80GHz,NA,"6,924","1,969",NA,NA,45,153.87,Jun 2016,FCBGA1440,Laptop,2800,3500,4,2,813,12,Intel+Core+i7-6820EQ+%40+2.80GHz&amp;id=2819,true,
2616,Intel Core i7-6820HK @ 2.70GHz,$378.00*,"7,030","1,977",18.60,5.23,45,156.22,Oct 2015,FCBGA1440,Laptop,2700,3600,4,2,798,713,Intel+Core+i7-6820HK+%40+2.70GHz&amp;id=2616,true,
2659,Intel Core i7-6820HQ @ 2.70GHz,NA,"6,935","2,007",NA,NA,45,154.12,Nov 2015,FCBGA1440,Laptop,2700,3600,4,2,810,1830,Intel+Core+i7-6820HQ+%40+2.70GHz&amp;id=2659,true,
2709,Intel Core i7-6822EQ @ 2.00GHz,NA,"5,241","1,572",NA,NA,25,209.63,Feb 2016,LGA 1151,Laptop,2000,2800,4,2,1032,15,Intel+Core+i7-6822EQ+%40+2.00GHz&amp;id=2709,true,
2800,Intel Core i7-6850K @ 3.60GHz,$348.89,"11,269","2,409",32.30,6.90,140,80.50,Jun 2016,FCLGA2011-3,Desktop,3600,4000,6,2,498,1163,Intel+Core+i7-6850K+%40+3.60GHz&amp;id=2800,true,
2794,Intel Core i7-6900K @ 3.20GHz,$398.88,"13,961","2,374",35.00,5.95,140,99.72,Jun 2016,FCLGA2011-3,Desktop,3200,4000,8,2,399,443,Intel+Core+i7-6900K+%40+3.20GHz&amp;id=2794,true,
2699,Intel Core i7-6920HQ @ 2.90GHz,$568.00*,"7,371","2,114",12.98,3.72,45,163.80,Feb 2016,FCBGA1440,Laptop,2900,3800,4,2,751,218,Intel+Core+i7-6920HQ+%40+2.90GHz&amp;id=2699,true,
2792,Intel Core i7-6950X @ 3.00GHz,$376.59,"17,037","2,339",45.24,6.21,140,121.69,Jun 2016,LGA2011-v3,Desktop,3000,4000,10,2,303,442,Intel+Core+i7-6950X+%40+3.00GHz&amp;id=2792,true,
851,Intel Core i7-720QM @ 1.60GHz,$99.95*,"1,640",960,16.41,9.61,45,36.44,Oct 2009,PGA988A,Laptop,1600,2800,4,2,2148,2772,Intel+Core+i7-720QM+%40+1.60GHz&amp;id=851,true,
852,Intel Core i7-740QM @ 1.73GHz,$99.95*,"1,758",991,17.59,9.92,45,39.07,Jun 2010,PGA988A,Laptop,1730,2930,4,2,2070,1952,Intel+Core+i7-740QM+%40+1.73GHz&amp;id=852,true,
2863,Intel Core i7-7500U @ 2.70GHz,$539.00*,"3,650","1,960",6.77,3.64,15,243.30,Oct 2016,FCBGA1356,Laptop,2700,3500,2,2,1314,4276,Intel+Core+i7-7500U+%40+2.70GHz&amp;id=2863,true,
2974,Intel Core i7-7560U @ 2.40GHz,NA,"3,798","2,008",NA,NA,15,253.18,Mar 2017,BGA1356,Laptop,2400,3800,2,2,1280,120,Intel+Core+i7-7560U+%40+2.40GHz&amp;id=2974,true,
2990,Intel Core i7-7567U @ 3.50GHz,$733.99*,"4,334","2,302",5.90,3.14,28,154.79,Mar 2017,BGA1356,Laptop,3500,4000,2,2,1177,201,Intel+Core+i7-7567U+%40+3.50GHz&amp;id=2990,true,
2936,Intel Core i7-7600U @ 2.80GHz,NA,"3,647","1,989",NA,NA,15,243.14,Jan 2017,FCBGA1356,Laptop,2800,3900,2,2,1315,690,Intel+Core+i7-7600U+%40+2.80GHz&amp;id=2936,true,
3016,Intel Core i7-7660U @ 2.50GHz,NA,"4,191","2,210",NA,NA,15,279.39,May 2017,BGA1356,Laptop,2500,4000,2,2,1200,261,Intel+Core+i7-7660U+%40+2.50GHz&amp;id=3016,true,
2905,Intel Core i7-7700 @ 3.60GHz,$389.15,"8,621","2,472",22.15,6.35,65,132.63,Dec 2016,LGA1151,Desktop,3600,4200,4,2,637,4830,Intel+Core+i7-7700+%40+3.60GHz&amp;id=2905,true,
2906,Intel Core i7-7700HQ @ 2.80GHz,$378.00*,"6,945","2,068",18.37,5.47,45,154.33,Dec 2016,FCBGA1440,Laptop,2800,3800,4,2,808,11112,Intel+Core+i7-7700HQ+%40+2.80GHz&amp;id=2906,true,
2874,Intel Core i7-7700K @ 4.20GHz,$440.00,"9,685","2,743",22.01,6.23,95,101.95,Oct 2016,	LGA 1151,Desktop,4200,4500,4,2,577,9606,Intel+Core+i7-7700K+%40+4.20GHz&amp;id=2874,true,
2951,Intel Core i7-7700T @ 2.90GHz,$580.96,"7,810","2,225",13.44,3.83,35,223.14,Feb 2017,FCLGA1151,Desktop,2900,3800,4,2,702,335,Intel+Core+i7-7700T+%40+2.90GHz&amp;id=2951,true,
3041,Intel Core i7-7740X @ 4.30GHz,$149.99,"9,818","2,803",65.45,18.69,112,87.66,Jul 2017,FCLGA2066,Desktop,4300,4500,4,2,570,171,Intel+Core+i7-7740X+%40+4.30GHz&amp;id=3041,true,
3037,Intel Core i7-7800X @ 3.50GHz,$327.45,"12,822","2,432",39.16,7.43,140,91.59,Jun 2017,FCLGA2066,Desktop,3500,4000,6,2,441,469,Intel+Core+i7-7800X+%40+3.50GHz&amp;id=3037,true,
3470,Intel Core i7-7820EQ @ 3.00GHz,$378.00*,"7,453","2,207",19.72,5.84,45,165.63,Jun 2019,FCBGA1440,Laptop,3000,3700,4,2,743,2,Intel+Core+i7-7820EQ+%40+3.00GHz&amp;id=3470,true,
2938,Intel Core i7-7820HK @ 2.90GHz,$378.00*,"7,781","2,199",20.58,5.82,45,172.90,Jan 2017,FCBGA1440,Laptop,2900,3900,4,2,706,461,Intel+Core+i7-7820HK+%40+2.90GHz&amp;id=2938,true,
2952,Intel Core i7-7820HQ @ 2.90GHz,$378.00*,"7,155","2,138",18.93,5.65,45,158.99,Feb 2017,FCBGA1440,Laptop,2900,3900,4,2,778,794,Intel+Core+i7-7820HQ+%40+2.90GHz&amp;id=2952,true,
3038,Intel Core i7-7820X @ 3.60GHz,$709.00,"17,335","2,538",24.45,3.58,140,123.82,Jun 2017,FCLGA2066,Desktop,3600,4300,8,2,293,834,Intel+Core+i7-7820X+%40+3.60GHz&amp;id=3038,true,
3056,Intel Core i7-7900X @ 3.30GHz,NA,"19,358","2,610",NA,NA,140,138.27,Aug 2017,FCLGA2066,Desktop,3300,4300,10,2,243,9,Intel+Core+i7-7900X+%40+3.30GHz&amp;id=3056,true,
3007,Intel Core i7-7920HQ @ 3.10GHz,$568.00*,"7,566","2,271",13.32,4.00,45,168.13,Apr 2017,FCBGA1440,Laptop,3100,4100,4,2,728,96,Intel+Core+i7-7920HQ+%40+3.10GHz&amp;id=3007,true,
2880,Intel Core i7-7Y75 @ 1.30GHz,NA,"2,629","1,576",NA,NA,4.5,584.12,Oct 2016,FCBGA1515,"Desktop, Laptop",1300,3600,2,2,1632,189,Intel+Core+i7-7Y75+%40+1.30GHz&amp;id=2880,true,
3279,Intel Core i7-8086K @ 4.00GHz,$524.99,"14,666","2,905",27.94,5.53,95,154.38,Jun 2018,FCLGA1151-2,Desktop,4000,5000,6,2,368,1131,Intel+Core+i7-8086K+%40+4.00GHz&amp;id=3279,true,
853,Intel Core i7-820QM @ 1.73GHz,$129.00*,"1,737","1,003",13.46,7.77,45,38.60,Oct 2009,PGA988A,Laptop,1730,3060,4,2,2084,406,Intel+Core+i7-820QM+%40+1.73GHz&amp;id=853,true,
854,Intel Core i7-840QM @ 1.87GHz,$289.97*,"1,912","1,136",6.59,3.92,45,42.48,Jul 2010,PGA988A,Laptop,1870,3200,4,2,1976,220,Intel+Core+i7-840QM+%40+1.87GHz&amp;id=854,true,
3338,Intel Core i7-8500Y @ 1.50GHz,$393.00*,"2,888","1,690",7.35,4.30,5,577.52,Oct 2018,FCBGA1515,Laptop,1500,4200,2,2,1533,43,Intel+Core+i7-8500Y+%40+1.50GHz&amp;id=3338,true,
3064,Intel Core i7-8550U @ 1.80GHz,NA,"5,924","2,068",NA,NA,15,394.96,Aug 2017,FC-BGA1356,Laptop,1800,4000,4,2,942,4834,Intel+Core+i7-8550U+%40+1.80GHz&amp;id=3064,true,
3641,Intel Core i7-8557U @ 1.70GHz,$431.00*,"8,225","2,571",19.08,5.96,15,548.35,Dec 2019,FCBGA1528,Laptop,1700,4500,4,2,668,8,Intel+Core+i7-8557U+%40+1.70GHz&amp;id=3641,true,
3302,Intel Core i7-8559U @ 2.70GHz,$617.00*,"8,665","2,537",14.04,4.11,28,309.47,Aug 2018,FCBGA1528,Laptop,2700,4500,4,2,635,255,Intel+Core+i7-8559U+%40+2.70GHz&amp;id=3302,true,
3308,Intel Core i7-8565U @ 1.80GHz,$615.00*,"6,367","2,257",10.35,3.67,15,424.46,Aug 2018,FCBGA1356,Laptop,1800,4600,4,2,882,1799,Intel+Core+i7-8565U+%40+1.80GHz&amp;id=3308,true,
3705,Intel Core i7-8565UC @ 1.80GHz,NA,"6,187","2,527",NA,NA,15,412.45,Apr 2020,FCBGA1528,Laptop,1800,4600,4,2,909,1,Intel+Core+i7-8565UC+%40+1.80GHz&amp;id=3705,true,
3672,Intel Core i7-8569U @ 2.80GHz,$431.00*,"8,585","2,773",19.92,6.43,28,306.60,Feb 2020,FCBGA1528,Laptop,2800,4700,4,2,641,17,Intel+Core+i7-8569U+%40+2.80GHz&amp;id=3672,true,
6,Intel Core i7-860 @ 2.80GHz,$43.99*,"2,868","1,324",65.21,30.09,95,30.19,Sep 2009,LGA1156,Desktop,2800,3460,4,2,1545,3762,Intel+Core+i7-860+%40+2.80GHz&amp;id=6,true,
855,Intel Core i7-860S @ 2.53GHz,$160.00,"2,725","1,413",17.03,8.83,82,33.24,Apr 2011,LGA1156,Desktop,2530,3460,4,2,1590,5,Intel+Core+i7-860S+%40+2.53GHz&amp;id=855,true,
3070,Intel Core i7-8650U @ 1.90GHz,"$1,049.00*","6,444","2,178",6.14,2.08,15,429.59,Aug 2017,FC-BGA1356,Laptop,1900,4200,4,2,870,1741,Intel+Core+i7-8650U+%40+1.90GHz&amp;id=3070,true,
3434,Intel Core i7-8665U @ 1.90GHz,$704.49*,"6,521","2,282",9.26,3.24,15,434.72,Apr 2019,FCBGA1528,Laptop,1900,4800,4,2,860,385,Intel+Core+i7-8665U+%40+1.90GHz&amp;id=3434,true,
3611,Intel Core i7-8665UE @ 1.70GHz,$409.00*,"6,587","2,491",16.10,6.09,15,439.13,Nov 2019,FCBGA1528,Laptop,1700,4400,4,2,851,1,Intel+Core+i7-8665UE+%40+1.70GHz&amp;id=3611,true,
832,Intel Core i7-870 @ 2.93GHz,$56.99*,"3,047","1,398",53.47,24.53,95,32.07,Sep 2009,LGA1156,Desktop,2930,3600,4,2,1476,2344,Intel+Core+i7-870+%40+2.93GHz&amp;id=832,true,
3099,Intel Core i7-8700 @ 3.20GHz,$312.00,"13,072","2,675",41.90,8.57,65,201.11,Oct 2017,FCLGA1151-2,Desktop,3200,4600,6,2,433,6093,Intel+Core+i7-8700+%40+3.20GHz&amp;id=3099,true,
3388,Intel Core i7-8700B @ 3.20GHz,$303.00*,"12,589","2,748",41.55,9.07,65,193.67,Jan 2019,FCBGA1440,Laptop,3200,4600,6,2,445,46,Intel+Core+i7-8700B+%40+3.20GHz&amp;id=3388,true,
3098,Intel Core i7-8700K @ 3.70GHz,$349.99,"13,889","2,773",39.69,7.92,95,146.20,Oct 2017,FCLGA1151-2,Desktop,3700,4700,6,2,403,11276,Intel+Core+i7-8700K+%40+3.70GHz&amp;id=3098,true,
3213,Intel Core i7-8700T @ 2.40GHz,$359.95,"10,629","2,361",29.53,6.56,35,303.68,Mar 2018,FCLGA1151-2,Desktop,2400,4000,6,2,528,254,Intel+Core+i7-8700T+%40+2.40GHz&amp;id=3213,true,
3201,Intel Core i7-8705G @ 3.10GHz,"$1,535.11*","7,904","2,272",5.15,1.48,65,121.59,Feb 2018,BGA2270,Laptop,3100,4100,4,2,697,230,Intel+Core+i7-8705G+%40+3.10GHz&amp;id=3201,true,
3288,Intel Core i7-8706G @ 3.10GHz,NA,"8,136","2,519",NA,NA,65,125.16,Jul 2018,BGA2270,Laptop,3100,4100,4,2,676,10,Intel+Core+i7-8706G+%40+3.10GHz&amp;id=3288,true,
3355,Intel Core i7-8709G @ 3.10GHz,NA,"7,921","2,312",NA,NA,100,79.21,Nov 2018,BGA2270,Laptop,3100,4100,4,2,694,7,Intel+Core+i7-8709G+%40+3.10GHz&amp;id=3355,true,
856,Intel Core i7-870S @ 2.67GHz,NA,"2,786","1,270",NA,NA,82,33.97,Dec 2010,LGA1156,Desktop,2670,3600,4,2,1570,6,Intel+Core+i7-870S+%40+2.67GHz&amp;id=856,true,
3237,Intel Core i7-8750H @ 2.20GHz,$395.00*,"10,140","2,342",25.67,5.93,45,225.34,Apr 2018,FCBGA1440,Laptop,2200,4100,6,2,556,8467,Intel+Core+i7-8750H+%40+2.20GHz&amp;id=3237,true,
846,Intel Core i7-875K @ 2.93GHz,$420.00,"3,073","1,374",7.32,3.27,95,32.34,Jun 2010,LGA1156,Desktop,2930,3600,4,2,1470,223,Intel+Core+i7-875K+%40+2.93GHz&amp;id=846,true,
833,Intel Core i7-880 @ 3.07GHz,$338.97*,"2,803","1,356",8.27,4.00,95,29.51,Jul 2010,LGA1156,Desktop,3070,3730,4,2,1564,63,Intel+Core+i7-880+%40+3.07GHz&amp;id=833,true,
3209,Intel Core i7-8809G @ 3.10GHz,NA,"8,791","2,464",NA,NA,100,87.91,Mar 2018,BGA2270,Laptop,3100,4200,4,2,628,286,Intel+Core+i7-8809G+%40+3.10GHz&amp;id=3209,true,
3247,Intel Core i7-8850H @ 2.60GHz,$395.00*,"10,485","2,428",26.54,6.15,45,232.99,Apr 2018,FCBGA1440,Laptop,2600,4300,6,2,532,970,Intel+Core+i7-8850H+%40+2.60GHz&amp;id=3247,true,
834,Intel Core i7-920 @ 2.67GHz,$227.21*,"2,714","1,221",11.95,5.37,130,20.88,Nov 2008,LGA1366,Desktop,2670,2930,4,2,1600,5969,Intel+Core+i7-920+%40+2.67GHz&amp;id=834,true,
864,Intel Core i7-920XM @ 2.00GHz,$398.95*,"1,965",994,4.93,2.49,55,35.73,Nov 2009,PGA988B,Laptop,2000,3200,4,2,1945,199,Intel+Core+i7-920XM+%40+2.00GHz&amp;id=864,true,
835,Intel Core i7-930 @ 2.80GHz,$137.35,"2,876","1,281",20.94,9.33,130,22.12,Feb 2010,LGA1366,Desktop,2800,3060,4,2,1538,1885,Intel+Core+i7-930+%40+2.80GHz&amp;id=835,true,
836,Intel Core i7-940 @ 2.93GHz,$49.00,"3,008","1,342",61.39,27.39,130,23.14,Dec 2008,LGA1366,Desktop,2930,3200,4,2,1490,270,Intel+Core+i7-940+%40+2.93GHz&amp;id=836,true,
865,Intel Core i7-940XM @ 2.13GHz,NA,"2,367","1,268",NA,NA,55,43.04,Jul 2010,PGA988,Laptop,2130,3330,4,2,1726,97,Intel+Core+i7-940XM+%40+2.13GHz&amp;id=865,true,
837,Intel Core i7-950 @ 3.07GHz,$279.00*,"3,106","1,391",11.13,4.99,130,23.89,Jun 2009,LGA1366,Desktop,3070,3330,4,2,1460,2976,Intel+Core+i7-950+%40+3.07GHz&amp;id=837,true,
838,Intel Core i7-960 @ 3.20GHz,$134.48,"3,254","1,458",24.20,10.84,130,25.03,Oct 2009,LGA1366,Desktop,3200,3460,4,2,1409,1316,Intel+Core+i7-960+%40+3.20GHz&amp;id=838,true,
839,Intel Core i7-965 @ 3.20GHz,$90.97,"3,288","1,452",36.15,15.97,130,25.29,Nov 2008,LGA1366,Desktop,3200,3460,4,2,1394,183,Intel+Core+i7-965+%40+3.20GHz&amp;id=839,true,
840,Intel Core i7-970 @ 3.20GHz,$520.00*,"6,747","1,498",12.98,2.88,130,51.90,Jul 2010,LGA1366,Desktop,3200,3460,6,2,839,363,Intel+Core+i7-970+%40+3.20GHz&amp;id=840,true,
3477,Intel Core i7-9700 @ 3.00GHz,$303.99,"13,430","2,793",44.18,9.19,65,206.61,Jun 2019,FCLGA1151-2,Desktop,3000,4700,8,1,417,1260,Intel+Core+i7-9700+%40+3.00GHz&amp;id=3477,true,
3875,Intel Core i7-9700E @ 2.60GHz,$323.00*,"11,544","2,566",35.74,7.95,65,177.60,Nov 2020,FCLGA1151-2,Desktop,2600,4400,8,1,490,4,Intel+Core+i7-9700E+%40+2.60GHz&amp;id=3875,true,
3465,Intel Core i7-9700F @ 3.00GHz,$260.00,"13,493","2,803",51.90,10.78,65,207.59,Jun 2019,FCLGA1151-2,Desktop,3000,4700,8,1,414,479,Intel+Core+i7-9700F+%40+3.00GHz&amp;id=3465,true,
3335,Intel Core i7-9700K @ 3.60GHz,$304.99,"14,566","2,910",47.76,9.54,95,153.33,Oct 2018,FCLGA1151-2,Desktop,3600,4900,8,1,375,5418,Intel+Core+i7-9700K+%40+3.60GHz&amp;id=3335,true,
3428,Intel Core i7-9700KF @ 3.60GHz,$332.03,"14,572","2,935",43.89,8.84,95,153.39,Apr 2019,FCLGA1151-2,Desktop,3600,4900,8,1,374,405,Intel+Core+i7-9700KF+%40+3.60GHz&amp;id=3428,true,
3506,Intel Core i7-9700T @ 2.00GHz,$323.00*,"10,686","2,467",33.09,7.64,35,305.33,Jul 2019,FCLGA1151-2,Desktop,2000,4300,8,1,526,54,Intel+Core+i7-9700T+%40+2.00GHz&amp;id=3506,true,
3619,Intel Core i7-9700TE @ 1.80GHz,$323.00*,"10,722","2,302",33.19,7.13,35,306.34,Dec 2019,FCLGA1151-2,"Desktop, Laptop",1800,3800,8,1,524,7,Intel+Core+i7-9700TE+%40+1.80GHz&amp;id=3619,true,
841,Intel Core i7-975 @ 3.33GHz,$129.65,"3,311","1,504",25.54,11.60,130,25.47,Jun 2009,LGA1366,Desktop,3330,3600,4,2,1383,368,Intel+Core+i7-975+%40+3.33GHz&amp;id=841,true,
3425,Intel Core i7-9750H @ 2.60GHz,$960.00*,"11,259","2,497",11.73,2.60,45,250.20,Apr 2019,FCBGA1440,Laptop,2600,4500,6,2,499,5509,Intel+Core+i7-9750H+%40+2.60GHz&amp;id=3425,true,
3653,Intel Core i7-9750HF @ 2.60GHz,$395.00*,"11,591","2,563",29.34,6.49,45,257.58,Jan 2020,FCBGA1440,Laptop,2600,4500,6,2,487,59,Intel+Core+i7-9750HF+%40+2.60GHz&amp;id=3653,true,
842,Intel Core i7-980 @ 3.33GHz,"$1,500.19","7,023","1,558",4.68,1.04,130,54.03,Jul 2011,LGA1366,Desktop,3330,3600,6,2,800,241,Intel+Core+i7-980+%40+3.33GHz&amp;id=842,true,
3374,Intel Core i7-9800X @ 3.80GHz,"$1,023.99*","18,320","2,621",17.89,2.56,165,111.03,Dec 2018,FCLGA2066,Desktop,3800,4500,8,2,266,118,Intel+Core+i7-9800X+%40+3.80GHz&amp;id=3374,true,
866,Intel Core i7-980X @ 3.33GHz,$149.13,"6,745","1,526",45.23,10.23,130,51.88,Mar 2010,LGA1366,Desktop,3330,3600,6,2,840,742,Intel+Core+i7-980X+%40+3.33GHz&amp;id=866,true,
2425,Intel Core i7-985 @ 3.47GHz,NA,"3,928","1,579",NA,NA,NA,NA,Nov 2014,LGA1366,Unknown,3470,NA,4,2,1256,1,Intel+Core+i7-985+%40+3.47GHz&amp;id=2425,true,
3478,Intel Core i7-9850H @ 2.60GHz,"$1,305.76*","11,566","2,567",8.86,1.97,45,257.02,Jun 2019,Unknown,Laptop,2600,4600,6,2,488,437,Intel+Core+i7-9850H+%40+2.60GHz&amp;id=3478,true,
3621,Intel Core i7-9850HL @ 1.90GHz,$395.00*,"9,112","2,139",23.07,5.42,25,364.49,Dec 2019,FCBGA1440,"Desktop, Laptop",1900,4100,6,2,611,1,Intel+Core+i7-9850HL+%40+1.90GHz&amp;id=3621,true,
867,Intel Core i7-990X @ 3.47GHz,"$1,500.19","7,245","1,603",4.83,1.07,130,55.73,Jan 2011,LGA1366,Desktop,3470,3730,6,2,766,391,Intel+Core+i7-990X+%40+3.47GHz&amp;id=867,true,
1664,Intel Core i7-995X @ 3.60GHz,NA,"7,079","1,683",NA,NA,NA,NA,Sep 2010,Unknown,Desktop,3600,4300,6,2,785,5,Intel+Core+i7-995X+%40+3.60GHz&amp;id=1664,true,
3824,Intel Core i9-10850K @ 3.60GHz,$409.99,"23,337","3,099",56.92,7.56,125,186.70,Aug 2020,FCLGA1200,Desktop,3600,5100,10,2,165,1018,Intel+Core+i9-10850K+%40+3.60GHz&amp;id=3824,true,
3783,Intel Core i9-10880H @ 2.30GHz,NA,"15,332","2,780",NA,NA,45,340.70,Jul 2020,FCBGA1440,Laptop,2300,5100,8,2,345,10,Intel+Core+i9-10880H+%40+2.30GHz&amp;id=3783,true,
3782,Intel Core i9-10885H @ 2.40GHz,$556.00*,"15,921","2,849",28.63,5.12,45,353.80,Jul 2020,FCBGA1440,Laptop,2400,5300,8,2,329,262,Intel+Core+i9-10885H+%40+2.40GHz&amp;id=3782,true,
3745,Intel Core i9-10900 @ 2.80GHz,$420.00,"20,773","3,070",49.46,7.31,65,319.59,May 2020,FCLGA1200,Desktop,2800,5200,10,2,217,310,Intel+Core+i9-10900+%40+2.80GHz&amp;id=3745,true,
3798,Intel Core i9-10900F @ 2.80GHz,$396.07,"21,040","3,075",53.12,7.76,65,323.69,Jul 2020,FCLGA1200,Desktop,2800,5200,10,2,212,162,Intel+Core+i9-10900F+%40+2.80GHz&amp;id=3798,true,
3730,Intel Core i9-10900K @ 3.70GHz,$458.99,"23,980","3,169",52.25,6.90,125,191.84,May 2020,FCLGA1200,Desktop,3700,5300,10,2,150,1502,Intel+Core+i9-10900K+%40+3.70GHz&amp;id=3730,true,
3754,Intel Core i9-10900KF @ 3.70GHz,$454.00,"23,768","3,136",52.35,6.91,125,190.14,Jun 2020,FCLGA1200,Desktop,3700,5300,10,2,153,426,Intel+Core+i9-10900KF+%40+3.70GHz&amp;id=3754,true,
3751,Intel Core i9-10900T @ 1.90GHz,$439.00*,"15,592","2,600",35.52,5.92,35,445.48,Jun 2020,FCLGA1200,Desktop,1900,4600,10,2,338,15,Intel+Core+i9-10900T+%40+1.90GHz&amp;id=3751,true,
4213,Intel Core i9-10900TE @ 1.80GHz,$444.00*,"17,888","2,684",40.29,6.05,35,511.09,Mar 2021,FCLGA1200,Mobile/Embedded,1800,4500,10,2,280,1,Intel+Core+i9-10900TE+%40+1.80GHz&amp;id=4213,true,
3633,Intel Core i9-10900X @ 3.70GHz,$599.99,"22,845","2,711",38.08,4.52,165,138.45,Dec 2019,FCLGA2066,Desktop,3700,4700,10,2,171,184,Intel+Core+i9-10900X+%40+3.70GHz&amp;id=3633,true,
3832,Intel Core i9-10910 @ 3.60GHz,NA,"21,469","3,107",NA,NA,125,171.75,Aug 2020,FCLGA1200,Desktop,3600,5000,10,2,200,40,Intel+Core+i9-10910+%40+3.60GHz&amp;id=3832,true,
3632,Intel Core i9-10920X @ 3.50GHz,$679.99,"26,628","2,765",39.16,4.07,165,161.38,Dec 2019,FCLGA2066,Desktop,3500,4800,12,2,108,112,Intel+Core+i9-10920X+%40+3.50GHz&amp;id=3632,true,
3639,Intel Core i9-10940X @ 3.30GHz,$833.51,"28,778","2,726",34.53,3.27,165,174.42,Dec 2019,FCLGA2066,Desktop,3300,4800,14,2,93,74,Intel+Core+i9-10940X+%40+3.30GHz&amp;id=3639,true,
3700,Intel Core i9-10980HK @ 2.40GHz,$583.00*,"16,531","2,908",28.36,4.99,45,367.36,Apr 2020,FCBGA1440,Laptop,2400,5300,8,2,312,199,Intel+Core+i9-10980HK+%40+2.40GHz&amp;id=3700,true,
3630,Intel Core i9-10980XE @ 3.00GHz,"$1,040.59","33,733","2,671",32.42,2.57,165,204.44,Dec 2019,FCLGA2066,Desktop,3000,4800,18,2,58,228,Intel+Core+i9-10980XE+%40+3.00GHz&amp;id=3630,true,
4245,Intel Core i9-11900 @ 2.50GHz,$493.99,"23,534","3,416",47.64,6.91,65,362.06,Apr 2021,FCLGA1200,Desktop,2500,5200,8,2,159,93,Intel+Core+i9-11900+%40+2.50GHz&amp;id=4245,true,
4267,Intel Core i9-11900F @ 2.50GHz,$429.99,"24,087","3,546",56.02,8.25,65,370.57,Apr 2021,FCLGA1200,Desktop,2500,5200,8,2,148,62,Intel+Core+i9-11900F+%40+2.50GHz&amp;id=4267,true,
4436,Intel Core i9-11900H @ 2.50GHz,$546.00*,"22,264","3,261",40.78,5.97,45,494.76,Jul 2021,FCBGA1787,Laptop,2500,4900,8,2,186,67,Intel+Core+i9-11900H+%40+2.50GHz&amp;id=4436,true,
3904,Intel Core i9-11900K @ 3.50GHz,$549.99,"25,624","3,478",46.59,6.32,125,204.99,Jan 2021,FCLGA1200,Desktop,3500,5200,8,2,124,441,Intel+Core+i9-11900K+%40+3.50GHz&amp;id=3904,true,
4444,Intel Core i9-11900KB @ 3.30GHz,$539.00*,"24,537","3,469",45.52,6.44,65,377.50,Jul 2021,FCBGA1787,Desktop,3300,4900,8,2,140,3,Intel+Core+i9-11900KB+%40+3.30GHz&amp;id=4444,true,
4240,Intel Core i9-11900KF @ 3.50GHz,$549.99,"25,641","3,599",46.62,6.54,125,205.13,Apr 2021,FCLGA1200,Desktop,3500,5300,8,2,123,103,Intel+Core+i9-11900KF+%40+3.50GHz&amp;id=4240,true,
4360,Intel Core i9-11900T @ 1.50GHz,$439.00*,"21,759","3,401",49.57,7.75,35,621.70,May 2021,FCLGA1200,Desktop,1500,4900,8,2,194,5,Intel+Core+i9-11900T+%40+1.50GHz&amp;id=4360,true,
4400,Intel Core i9-11950H @ 2.60GHz,$556.00*,"22,600","3,330",40.65,5.99,45,502.22,Jun 2021,FCBGA1787,Laptop,2600,5000,8,2,176,40,Intel+Core+i9-11950H+%40+2.60GHz&amp;id=4400,true,
4355,Intel Core i9-11980HK @ 2.60GHz,$583.00*,"23,584","3,268",40.45,5.61,45,524.09,May 2021,FCBGA1787,Laptop,2600,5000,8,2,157,59,Intel+Core+i9-11980HK+%40+2.60GHz&amp;id=4355,true,
